"""ID#""",Balance,Tier_Level,Miles_Per_Bonus_Transaction,Overall_Engagement_Score,Cluster
ID#,45412,Silver_Tier,366,33,2
ID#,45358,Silver_Tier,1611,9,2
ID#,45340,Silver_Tier,878,26,2
ID#,45257,Silver_Tier,517,7,2
ID#,45225,Silver_Tier,980,15,2
ID#,45150,Silver_Tier,1454,13,2
ID#,45149,Silver_Tier,2129,10,1
ID#,45137,Silver_Tier,2000,1,1
ID#,45050,Silver_Tier,487,20,2
ID#,45031,Silver_Tier,1000,1,2
ID#,45006,Silver_Tier,233,46,2
ID#,45005,Silver_Tier,0,0,2
ID#,44873,Silver_Tier,2152,38,1
ID#,44824,Silver_Tier,1110,59,1
ID#,44792,Silver_Tier,591,16,2
ID#,44780,Silver_Tier,700,23,2
ID#,44764,Silver_Tier,923,6,2
ID#,44760,Silver_Tier,517,26,2
ID#,44754,Silver_Tier,0,0,2
ID#,44742,Silver_Tier,2500,1,1
ID#,44690,Silver_Tier,1651,35,1
ID#,44668,Silver_Tier,436,2,2
ID#,44665,Silver_Tier,166,22,2
ID#,44654,Silver_Tier,3054,16,1
ID#,44514,Silver_Tier,275,13,2
ID#,44457,Silver_Tier,75,3,2
ID#,44331,Silver_Tier,950,13,2
ID#,44324,Silver_Tier,162,44,2
ID#,44307,Silver_Tier,993,8,2
ID#,44293,Silver_Tier,1043,31,2
ID#,44247,Silver_Tier,1574,26,1
ID#,44214,Silver_Tier,1917,13,1
ID#,44206,Silver_Tier,1614,24,1
ID#,44205,Silver_Tier,2180,13,1
ID#,44197,Silver_Tier,2500,1,1
ID#,44182,Silver_Tier,1026,12,2
ID#,44101,Silver_Tier,3006,19,1
ID#,44038,Silver_Tier,1966,11,1
ID#,44026,Silver_Tier,682,28,2
ID#,43971,Silver_Tier,135,11,2
ID#,43954,Silver_Tier,4881,23,0
ID#,43832,Silver_Tier,0,0,2
ID#,43823,Silver_Tier,500,1,2
ID#,43761,Silver_Tier,337,16,2
ID#,43749,Silver_Tier,1911,5,1
ID#,43686,Silver_Tier,336,12,2
ID#,43603,Silver_Tier,4275,14,0
ID#,43595,Silver_Tier,312,14,2
ID#,43510,Silver_Tier,808,26,2
ID#,43498,Silver_Tier,0,0,2
ID#,43403,Silver_Tier,279,132,4
ID#,43387,Silver_Tier,380,13,2
ID#,43382,Silver_Tier,557,20,2
ID#,43348,Silver_Tier,2753,35,1
ID#,43338,Silver_Tier,250,44,2
ID#,43326,Silver_Tier,157,77,2
ID#,43326,Silver_Tier,347,12,2
ID#,43310,Silver_Tier,853,14,2
ID#,43310,Silver_Tier,773,13,2
ID#,43304,Silver_Tier,937,24,2
ID#,43285,Silver_Tier,2043,14,1
ID#,43285,Silver_Tier,248,3,2
ID#,43255,Silver_Tier,897,13,2
ID#,43229,Silver_Tier,5000,1,0
ID#,43220,Silver_Tier,249,30,2
ID#,43179,Silver_Tier,1985,6,1
ID#,43097,Silver_Tier,543,6,2
ID#,43090,Silver_Tier,1141,10,2
ID#,43088,Silver_Tier,4000,1,0
ID#,43000,Silver_Tier,318,14,2
ID#,42999,Silver_Tier,2816,22,1
ID#,42990,Silver_Tier,1781,3,1
ID#,42970,Silver_Tier,563,14,2
ID#,42966,Silver_Tier,1289,6,2
ID#,42639,Silver_Tier,613,12,2
ID#,42584,Silver_Tier,140,6,2
ID#,42572,Silver_Tier,1557,24,1
ID#,42481,Silver_Tier,1538,16,2
ID#,42438,Silver_Tier,51,10,2
ID#,42420,Silver_Tier,1000,1,2
ID#,42366,Silver_Tier,699,9,2
ID#,42363,Silver_Tier,0,0,2
ID#,42351,Silver_Tier,2068,14,1
ID#,42342,Silver_Tier,496,253,4
ID#,42275,Silver_Tier,683,56,2
ID#,42236,Silver_Tier,863,100,1
ID#,42107,Silver_Tier,900,24,2
ID#,42093,Silver_Tier,457,4,2
ID#,42071,Silver_Tier,500,1,2
ID#,42044,Silver_Tier,1143,10,2
ID#,42042,Silver_Tier,703,14,2
ID#,42040,Silver_Tier,834,147,4
ID#,41967,Silver_Tier,212,10,2
ID#,41824,Silver_Tier,700,3,2
ID#,41648,Silver_Tier,917,85,1
ID#,41628,Silver_Tier,1397,12,2
ID#,41556,Silver_Tier,6670,4,0
ID#,41547,Silver_Tier,991,17,2
ID#,41537,Silver_Tier,1000,13,2
ID#,41526,Silver_Tier,0,0,2
ID#,41487,Silver_Tier,1555,7,2
ID#,41385,Silver_Tier,1924,14,1
ID#,41370,Silver_Tier,5703,9,0
ID#,41366,Silver_Tier,1809,15,1
ID#,41354,Silver_Tier,1030,4,2
ID#,41279,Silver_Tier,723,80,2
ID#,41279,Silver_Tier,916,34,2
ID#,41279,Silver_Tier,620,14,2
ID#,41275,Silver_Tier,0,0,2
ID#,41247,Silver_Tier,0,0,2
ID#,41243,Silver_Tier,3995,17,0
ID#,41176,Silver_Tier,1089,47,2
ID#,41153,Silver_Tier,1912,15,1
ID#,41152,Silver_Tier,171,19,2
ID#,41150,Silver_Tier,0,0,2
ID#,41133,Silver_Tier,211,3,2
ID#,41073,Silver_Tier,699,20,2
ID#,41072,Silver_Tier,250,15,2
ID#,41062,Silver_Tier,752,11,2
ID#,41048,Silver_Tier,398,3,2
ID#,41040,Silver_Tier,4735,34,0
ID#,40994,Silver_Tier,1794,25,1
ID#,40965,Silver_Tier,895,71,2
ID#,40926,Silver_Tier,246,7,2
ID#,40902,Silver_Tier,692,57,2
ID#,40893,Silver_Tier,376,3,2
ID#,40835,Silver_Tier,1297,139,4
ID#,40808,Silver_Tier,1430,47,1
ID#,40758,Silver_Tier,875,24,2
ID#,40757,Silver_Tier,1272,11,2
ID#,40724,Silver_Tier,2105,14,1
ID#,40702,Silver_Tier,2849,14,1
ID#,40686,Silver_Tier,130,2,2
ID#,40675,Silver_Tier,157,9,2
ID#,40645,Silver_Tier,1411,13,2
ID#,40576,Silver_Tier,0,0,2
ID#,40567,Silver_Tier,1132,16,2
ID#,40465,Silver_Tier,233,28,2
ID#,40425,Silver_Tier,412,58,2
ID#,40424,Silver_Tier,1696,56,1
ID#,40420,Silver_Tier,617,14,2
ID#,40418,Silver_Tier,1056,12,2
ID#,40408,Silver_Tier,801,12,2
ID#,40346,Silver_Tier,416,13,2
ID#,40284,Silver_Tier,1543,5,2
ID#,40264,Silver_Tier,1472,13,2
ID#,40257,Silver_Tier,415,31,2
ID#,40255,Silver_Tier,228,33,2
ID#,40252,Silver_Tier,343,4,2
ID#,40204,Silver_Tier,283,23,2
ID#,40189,Silver_Tier,0,0,2
ID#,40091,Silver_Tier,727,10,2
ID#,40091,Silver_Tier,0,0,2
ID#,39985,Silver_Tier,719,21,2
ID#,39983,Silver_Tier,3634,11,0
ID#,39956,Silver_Tier,0,0,2
ID#,39947,Silver_Tier,250,7,2
ID#,39946,Silver_Tier,1210,14,2
ID#,39909,Silver_Tier,191,14,2
ID#,39908,Silver_Tier,1580,29,1
ID#,39862,Silver_Tier,786,38,2
ID#,39859,Silver_Tier,459,8,2
ID#,39847,Silver_Tier,2524,48,1
ID#,39759,Silver_Tier,100,11,2
ID#,39728,Silver_Tier,1487,11,2
ID#,39715,Silver_Tier,1449,12,2
ID#,39669,Silver_Tier,2284,14,1
ID#,39654,Silver_Tier,270,6,2
ID#,39628,Silver_Tier,0,0,2
ID#,39601,Silver_Tier,414,9,2
ID#,39601,Silver_Tier,338,12,2
ID#,39566,Silver_Tier,1319,18,2
ID#,39503,Silver_Tier,926,38,2
ID#,39450,Silver_Tier,0,0,2
ID#,39418,Silver_Tier,233,23,2
ID#,39386,Silver_Tier,2674,7,1
ID#,39372,Silver_Tier,429,10,2
ID#,39313,Silver_Tier,1505,16,2
ID#,39233,Silver_Tier,2118,13,1
ID#,39207,Silver_Tier,321,3,2
ID#,39142,Silver_Tier,535,28,2
ID#,39139,Silver_Tier,177,4,2
ID#,39098,Silver_Tier,1356,14,2
ID#,39079,Silver_Tier,614,5,2
ID#,39020,Silver_Tier,323,4,2
ID#,38997,Silver_Tier,286,18,2
ID#,38995,Silver_Tier,600,12,2
ID#,38964,Silver_Tier,1352,106,1
ID#,38918,Silver_Tier,224,49,2
ID#,38896,Silver_Tier,4811,26,0
ID#,38884,Silver_Tier,219,23,2
ID#,38835,Silver_Tier,238,21,2
ID#,38827,Silver_Tier,0,0,2
ID#,38822,Silver_Tier,222,9,2
ID#,38763,Silver_Tier,2665,13,1
ID#,38761,Silver_Tier,751,12,2
ID#,38739,Silver_Tier,1016,23,2
ID#,38718,Silver_Tier,0,0,2
ID#,38716,Silver_Tier,393,21,2
ID#,38671,Silver_Tier,244,59,2
ID#,38604,Silver_Tier,125,5,2
ID#,38591,Silver_Tier,613,18,2
ID#,38580,Silver_Tier,619,7,2
ID#,38508,Silver_Tier,1040,13,2
ID#,38465,Silver_Tier,3516,23,1
ID#,38439,Silver_Tier,255,13,2
ID#,38429,Silver_Tier,502,22,2
ID#,38411,Silver_Tier,500,11,2
ID#,38378,Silver_Tier,400,34,2
ID#,38348,Silver_Tier,0,0,2
ID#,38312,Silver_Tier,2672,14,1
ID#,38307,Silver_Tier,500,33,2
ID#,38292,Silver_Tier,960,33,2
ID#,38227,Silver_Tier,662,13,2
ID#,38224,Silver_Tier,258,10,2
ID#,38150,Silver_Tier,1112,15,2
ID#,38137,Silver_Tier,3683,13,0
ID#,38077,Silver_Tier,4253,8,0
ID#,38061,Silver_Tier,1901,98,1
ID#,38042,Silver_Tier,450,17,2
ID#,38021,Silver_Tier,615,9,2
ID#,37997,Silver_Tier,2214,5,1
ID#,37965,Silver_Tier,450,5,2
ID#,37953,Silver_Tier,2234,28,1
ID#,37948,Silver_Tier,446,43,2
ID#,37936,Silver_Tier,517,12,2
ID#,37926,Silver_Tier,3593,7,0
ID#,37911,Silver_Tier,204,11,2
ID#,37904,Silver_Tier,1120,17,2
ID#,37866,Silver_Tier,511,18,2
ID#,37839,Silver_Tier,719,16,2
ID#,37833,Silver_Tier,3211,25,1
ID#,37832,Silver_Tier,0,0,2
ID#,37773,Silver_Tier,562,15,2
ID#,37693,Silver_Tier,4363,7,0
ID#,37618,Silver_Tier,2483,7,1
ID#,37571,Silver_Tier,479,15,2
ID#,37569,Silver_Tier,962,14,2
ID#,37563,Silver_Tier,581,14,2
ID#,37552,Silver_Tier,100,1,2
ID#,37550,Silver_Tier,0,0,2
ID#,37529,Silver_Tier,1836,14,1
ID#,37520,Silver_Tier,3320,6,1
ID#,37514,Silver_Tier,1157,41,2
ID#,37478,Silver_Tier,1352,44,1
ID#,37381,Silver_Tier,380,16,2
ID#,37358,Silver_Tier,2657,19,1
ID#,37348,Silver_Tier,0,0,2
ID#,37335,Silver_Tier,1147,17,2
ID#,37331,Silver_Tier,0,0,2
ID#,37305,Silver_Tier,785,13,2
ID#,37300,Silver_Tier,1250,19,2
ID#,37252,Silver_Tier,830,19,2
ID#,37244,Silver_Tier,2123,18,1
ID#,37215,Silver_Tier,1024,8,2
ID#,37212,Silver_Tier,0,0,2
ID#,37211,Silver_Tier,1278,18,2
ID#,37202,Silver_Tier,3750,4,0
ID#,37171,Silver_Tier,690,45,2
ID#,37165,Silver_Tier,1314,15,2
ID#,37163,Silver_Tier,1379,14,2
ID#,37162,Silver_Tier,0,0,2
ID#,37114,Silver_Tier,1801,12,1
ID#,37093,Silver_Tier,326,13,2
ID#,37039,Silver_Tier,1665,18,1
ID#,36978,Silver_Tier,100,11,2
ID#,36953,Silver_Tier,1599,16,2
ID#,36936,Silver_Tier,179,16,2
ID#,36935,Silver_Tier,2026,17,1
ID#,36924,Silver_Tier,983,26,2
ID#,36887,Silver_Tier,822,11,2
ID#,36861,Silver_Tier,290,46,2
ID#,36844,Silver_Tier,1357,16,2
ID#,36839,Silver_Tier,739,6,2
ID#,36829,Silver_Tier,2236,29,1
ID#,36805,Silver_Tier,813,16,2
ID#,36790,Silver_Tier,511,14,2
ID#,36736,Silver_Tier,0,0,2
ID#,36699,Silver_Tier,192,13,2
ID#,36665,Silver_Tier,270,6,2
ID#,36665,Silver_Tier,171,19,2
ID#,36644,Silver_Tier,1115,13,2
ID#,36513,Silver_Tier,275,23,2
ID#,36491,Silver_Tier,500,11,2
ID#,36459,Silver_Tier,445,167,4
ID#,36398,Silver_Tier,441,22,2
ID#,36311,Silver_Tier,100,11,2
ID#,36300,Silver_Tier,225,12,2
ID#,36298,Silver_Tier,620,35,2
ID#,36296,Silver_Tier,963,6,2
ID#,36294,Silver_Tier,0,0,2
ID#,36290,Silver_Tier,661,103,1
ID#,36254,Silver_Tier,1033,7,2
ID#,36227,Silver_Tier,516,14,2
ID#,36219,Silver_Tier,404,10,2
ID#,36146,Silver_Tier,409,100,2
ID#,36079,Silver_Tier,1023,32,2
ID#,36033,Silver_Tier,2771,13,1
ID#,35997,Silver_Tier,3745,69,1
ID#,35969,Silver_Tier,555,21,2
ID#,35945,Silver_Tier,0,0,2
ID#,35900,Silver_Tier,0,0,2
ID#,35895,Silver_Tier,1429,11,2
ID#,35850,Silver_Tier,986,18,2
ID#,35820,Silver_Tier,0,0,2
ID#,35801,Silver_Tier,256,13,2
ID#,35766,Silver_Tier,2485,30,1
ID#,35738,Silver_Tier,2579,16,1
ID#,35661,Silver_Tier,200,23,2
ID#,35659,Silver_Tier,122,9,2
ID#,35650,Silver_Tier,680,34,2
ID#,35569,Silver_Tier,1291,21,2
ID#,35557,Silver_Tier,116,3,2
ID#,35546,Silver_Tier,337,10,2
ID#,35509,Silver_Tier,1092,13,2
ID#,35493,Silver_Tier,0,0,2
ID#,35474,Silver_Tier,2514,6,1
ID#,35445,Silver_Tier,375,9,2
ID#,35433,Silver_Tier,533,3,2
ID#,35425,Silver_Tier,217,19,2
ID#,35418,Silver_Tier,3253,48,1
ID#,35356,Silver_Tier,1234,25,2
ID#,35342,Silver_Tier,5871,12,0
ID#,35323,Silver_Tier,234,8,2
ID#,35316,Silver_Tier,312,14,2
ID#,35304,Silver_Tier,2348,13,1
ID#,35243,Silver_Tier,669,45,2
ID#,35216,Silver_Tier,711,14,2
ID#,35203,Silver_Tier,112,176,4
ID#,35196,Silver_Tier,0,0,2
ID#,35185,Silver_Tier,851,7,2
ID#,35119,Silver_Tier,0,0,2
ID#,35094,Silver_Tier,363,11,2
ID#,35088,Silver_Tier,160,2,2
ID#,35080,Silver_Tier,0,0,2
ID#,35065,Silver_Tier,1080,35,2
ID#,35062,Silver_Tier,624,26,2
ID#,35039,Silver_Tier,174,1,2
ID#,35033,Silver_Tier,1000,1,2
ID#,35026,Silver_Tier,362,37,2
ID#,34996,Silver_Tier,450,24,2
ID#,34962,Silver_Tier,84,3,2
ID#,34956,Silver_Tier,0,0,2
ID#,34942,Silver_Tier,1462,13,2
ID#,34941,Silver_Tier,1482,16,2
ID#,34894,Silver_Tier,820,17,2
ID#,34862,Silver_Tier,545,5,2
ID#,34855,Silver_Tier,76,3,2
ID#,34854,Silver_Tier,150,45,2
ID#,34790,Silver_Tier,0,0,2
ID#,34781,Silver_Tier,939,12,2
ID#,34690,Silver_Tier,1294,14,2
ID#,34651,Silver_Tier,666,16,2
ID#,34616,Silver_Tier,437,14,2
ID#,34584,Silver_Tier,331,91,2
ID#,34562,Silver_Tier,196,39,2
ID#,34546,Silver_Tier,750,2,2
ID#,34540,Silver_Tier,2144,13,1
ID#,34535,Silver_Tier,226,12,2
ID#,34464,Silver_Tier,1062,5,2
ID#,34458,Silver_Tier,235,8,2
ID#,34450,Silver_Tier,3856,7,0
ID#,34443,Silver_Tier,212,10,2
ID#,34428,Silver_Tier,262,10,2
ID#,34412,Silver_Tier,1133,13,2
ID#,34383,Silver_Tier,1913,12,1
ID#,34379,Silver_Tier,652,30,2
ID#,34357,Silver_Tier,2944,35,1
ID#,34327,Silver_Tier,0,0,2
ID#,34294,Silver_Tier,1263,14,2
ID#,34257,Silver_Tier,502,4,2
ID#,34249,Silver_Tier,341,12,2
ID#,34235,Silver_Tier,2701,17,1
ID#,34204,Silver_Tier,1873,59,1
ID#,34182,Silver_Tier,0,0,2
ID#,34177,Silver_Tier,442,26,2
ID#,34170,Silver_Tier,773,30,2
ID#,34137,Silver_Tier,67,5,2
ID#,34103,Silver_Tier,2164,16,1
ID#,34086,Silver_Tier,1092,48,2
ID#,34072,Silver_Tier,500,1,2
ID#,34049,Silver_Tier,253,8,2
ID#,34042,Silver_Tier,247,24,2
ID#,34007,Silver_Tier,220,2,2
ID#,33982,Silver_Tier,4018,17,0
ID#,33972,Silver_Tier,725,29,2
ID#,33964,Silver_Tier,100,3,2
ID#,33951,Silver_Tier,877,14,2
ID#,33918,Silver_Tier,48,3,2
ID#,33835,Silver_Tier,325,27,2
ID#,33834,Silver_Tier,326,12,2
ID#,33803,Silver_Tier,179,34,2
ID#,33753,Silver_Tier,1068,24,2
ID#,33629,Silver_Tier,497,20,2
ID#,33604,Silver_Tier,851,16,2
ID#,33560,Silver_Tier,185,14,2
ID#,33554,Silver_Tier,1713,26,1
ID#,33530,Silver_Tier,0,0,2
ID#,33517,Silver_Tier,625,12,2
ID#,33466,Silver_Tier,118,3,2
ID#,33443,Silver_Tier,0,0,2
ID#,33413,Silver_Tier,3950,8,0
ID#,33410,Silver_Tier,68,12,2
ID#,33405,Silver_Tier,533,3,2
ID#,33398,Silver_Tier,939,15,2
ID#,33383,Silver_Tier,0,0,2
ID#,33374,Silver_Tier,1572,13,2
ID#,33373,Silver_Tier,0,0,2
ID#,33327,Silver_Tier,1000,1,2
ID#,33323,Silver_Tier,0,0,2
ID#,33269,Silver_Tier,467,20,2
ID#,33245,Silver_Tier,1846,17,1
ID#,33129,Silver_Tier,2198,24,1
ID#,33111,Silver_Tier,0,0,2
ID#,33087,Silver_Tier,2751,19,1
ID#,33064,Silver_Tier,100,3,2
ID#,33057,Silver_Tier,1038,5,2
ID#,33020,Silver_Tier,246,55,2
ID#,33017,Silver_Tier,152,17,2
ID#,33017,Silver_Tier,574,18,2
ID#,33010,Silver_Tier,0,0,2
ID#,32991,Silver_Tier,205,6,2
ID#,32988,Silver_Tier,3534,14,1
ID#,32948,Silver_Tier,50,11,2
ID#,32934,Silver_Tier,500,1,2
ID#,32898,Silver_Tier,1000,1,2
ID#,32886,Silver_Tier,360,10,2
ID#,32824,Silver_Tier,332,15,2
ID#,32807,Silver_Tier,4314,4,0
ID#,32774,Silver_Tier,0,0,2
ID#,32749,Silver_Tier,150,33,2
ID#,32742,Silver_Tier,2379,26,1
ID#,32740,Silver_Tier,2680,4,1
ID#,32708,Silver_Tier,888,13,2
ID#,32699,Silver_Tier,750,12,2
ID#,32678,Silver_Tier,0,0,2
ID#,32659,Silver_Tier,258,14,2
ID#,32619,Silver_Tier,152,7,2
ID#,32563,Silver_Tier,1400,13,2
ID#,32540,Silver_Tier,2604,27,1
ID#,32522,Silver_Tier,1492,24,2
ID#,32510,Silver_Tier,1120,13,2
ID#,32424,Silver_Tier,2477,16,1
ID#,32377,Silver_Tier,125,22,2
ID#,32356,Silver_Tier,1206,19,2
ID#,32323,Silver_Tier,416,3,2
ID#,32313,Silver_Tier,1081,27,2
ID#,32270,Silver_Tier,0,0,2
ID#,32234,Silver_Tier,1307,13,2
ID#,32214,Silver_Tier,1271,10,2
ID#,32160,Silver_Tier,188,16,2
ID#,32156,Silver_Tier,825,149,4
ID#,32141,Silver_Tier,250,14,2
ID#,32125,Silver_Tier,252,24,2
ID#,32099,Silver_Tier,1755,6,2
ID#,32091,Silver_Tier,495,37,2
ID#,32061,Silver_Tier,183,6,2
ID#,32015,Silver_Tier,1000,6,2
ID#,32010,Silver_Tier,2052,26,1
ID#,31967,Silver_Tier,400,24,2
ID#,31930,Silver_Tier,222,16,2
ID#,31929,Silver_Tier,1166,23,2
ID#,31899,Silver_Tier,1490,30,2
ID#,31789,Silver_Tier,601,17,2
ID#,31786,Silver_Tier,266,10,2
ID#,31784,Silver_Tier,350,11,2
ID#,31769,Silver_Tier,225,22,2
ID#,31769,Silver_Tier,0,0,2
ID#,31759,Silver_Tier,0,0,2
ID#,31669,Silver_Tier,558,15,2
ID#,31668,Silver_Tier,600,23,2
ID#,31611,Silver_Tier,335,12,2
ID#,31593,Silver_Tier,260,12,2
ID#,31588,Silver_Tier,368,8,2
ID#,31572,Silver_Tier,0,0,2
ID#,31541,Silver_Tier,425,12,2
ID#,31539,Silver_Tier,400,26,2
ID#,31520,Silver_Tier,65,2,2
ID#,31504,Silver_Tier,3679,2,0
ID#,31489,Silver_Tier,1045,21,2
ID#,31484,Silver_Tier,284,11,2
ID#,31478,Silver_Tier,1049,18,2
ID#,31360,Silver_Tier,117,7,2
ID#,31319,Silver_Tier,1510,5,2
ID#,31311,Silver_Tier,396,10,2
ID#,31236,Silver_Tier,173,13,2
ID#,31230,Silver_Tier,163,55,2
ID#,31224,Silver_Tier,164,67,2
ID#,31211,Silver_Tier,70,14,2
ID#,31134,Silver_Tier,1182,17,2
ID#,31011,Silver_Tier,0,0,2
ID#,31007,Silver_Tier,950,46,2
ID#,30973,Silver_Tier,0,0,2
ID#,30962,Silver_Tier,2640,217,4
ID#,30902,Silver_Tier,347,22,2
ID#,30893,Silver_Tier,0,0,2
ID#,30892,Silver_Tier,1043,11,2
ID#,30868,Silver_Tier,135,3,2
ID#,30759,Silver_Tier,170,3,2
ID#,30729,Silver_Tier,1097,15,2
ID#,30686,Silver_Tier,3080,2,1
ID#,30664,Silver_Tier,965,72,2
ID#,30662,Silver_Tier,0,0,2
ID#,30638,Silver_Tier,3060,16,1
ID#,30594,Silver_Tier,270,12,2
ID#,30592,Silver_Tier,371,7,2
ID#,30556,Silver_Tier,190,35,2
ID#,30554,Silver_Tier,1529,25,2
ID#,30546,Silver_Tier,807,14,2
ID#,30530,Silver_Tier,465,102,2
ID#,30500,Silver_Tier,0,0,2
ID#,30486,Silver_Tier,0,0,2
ID#,30463,Silver_Tier,513,9,2
ID#,30306,Silver_Tier,2500,1,1
ID#,30300,Silver_Tier,308,7,2
ID#,30273,Silver_Tier,215,8,2
ID#,30178,Silver_Tier,961,15,2
ID#,30171,Silver_Tier,1182,13,2
ID#,30130,Silver_Tier,612,15,2
ID#,30062,Silver_Tier,737,90,2
ID#,30040,Silver_Tier,1079,18,2
ID#,30034,Silver_Tier,2636,6,1
ID#,30015,Silver_Tier,183,32,2
ID#,29929,Silver_Tier,1060,27,2
ID#,29919,Silver_Tier,408,3,2
ID#,29861,Silver_Tier,1879,15,1
ID#,29836,Silver_Tier,5388,3,0
ID#,29754,Silver_Tier,500,1,2
ID#,29707,Silver_Tier,100,3,2
ID#,29667,Silver_Tier,279,19,2
ID#,29657,Silver_Tier,2023,4,1
ID#,29632,Silver_Tier,0,0,2
ID#,29559,Silver_Tier,1810,16,1
ID#,29518,Silver_Tier,225,12,2
ID#,29506,Silver_Tier,301,36,2
ID#,29469,Silver_Tier,630,4,2
ID#,29417,Silver_Tier,5337,3,0
ID#,29350,Silver_Tier,1846,15,1
ID#,29346,Silver_Tier,150,11,2
ID#,29342,Silver_Tier,1458,4,2
ID#,29326,Silver_Tier,3294,7,1
ID#,29298,Silver_Tier,1896,13,1
ID#,29291,Silver_Tier,979,92,1
ID#,29287,Silver_Tier,0,0,2
ID#,29263,Silver_Tier,1168,13,2
ID#,29253,Silver_Tier,1525,5,2
ID#,29244,Silver_Tier,480,13,2
ID#,29196,Silver_Tier,467,15,2
ID#,29182,Silver_Tier,3621,14,0
ID#,29182,Silver_Tier,195,38,2
ID#,29174,Silver_Tier,100,1,2
ID#,29150,Silver_Tier,996,14,2
ID#,29125,Silver_Tier,780,14,2
ID#,29105,Silver_Tier,5000,1,0
ID#,29067,Silver_Tier,161,13,2
ID#,29056,Silver_Tier,311,14,2
ID#,29005,Silver_Tier,30,3,2
ID#,28979,Silver_Tier,541,12,2
ID#,28941,Silver_Tier,489,6,2
ID#,28931,Silver_Tier,1625,14,2
ID#,28930,Silver_Tier,481,17,2
ID#,28867,Silver_Tier,684,28,2
ID#,28848,Silver_Tier,0,0,2
ID#,28745,Silver_Tier,241,43,2
ID#,28733,Silver_Tier,0,0,2
ID#,28731,Silver_Tier,2707,11,1
ID#,28712,Silver_Tier,500,33,2
ID#,28695,Silver_Tier,0,0,2
ID#,28693,Silver_Tier,411,20,2
ID#,28677,Silver_Tier,71,3,2
ID#,28670,Silver_Tier,1066,11,2
ID#,28667,Silver_Tier,551,57,2
ID#,28621,Silver_Tier,693,120,4
ID#,28607,Silver_Tier,1188,5,2
ID#,28577,Silver_Tier,3468,14,1
ID#,28553,Silver_Tier,2768,5,1
ID#,28526,Silver_Tier,277,15,2
ID#,28519,Silver_Tier,1062,2,2
ID#,28502,Silver_Tier,197,12,2
ID#,28495,Silver_Tier,3296,15,1
ID#,28493,Silver_Tier,992,32,2
ID#,28484,Silver_Tier,116,3,2
ID#,28480,Silver_Tier,440,6,2
ID#,28464,Silver_Tier,322,16,2
ID#,28446,Silver_Tier,0,0,2
ID#,28443,Silver_Tier,2948,28,1
ID#,28338,Silver_Tier,45,2,2
ID#,28335,Silver_Tier,133,3,2
ID#,28319,Silver_Tier,1419,13,2
ID#,28312,Silver_Tier,132,13,2
ID#,28306,Silver_Tier,77,3,2
ID#,28294,Silver_Tier,0,0,2
ID#,28254,Silver_Tier,900,79,2
ID#,28228,Silver_Tier,996,23,2
ID#,28223,Silver_Tier,718,12,2
ID#,28218,Silver_Tier,187,44,2
ID#,28205,Silver_Tier,6355,16,0
ID#,28193,Silver_Tier,3233,32,1
ID#,28143,Silver_Tier,174,1,2
ID#,28138,Silver_Tier,218,29,2
ID#,28132,Silver_Tier,93,5,2
ID#,28086,Silver_Tier,614,12,2
ID#,28077,Silver_Tier,122,16,2
ID#,28049,Silver_Tier,50,2,2
ID#,28028,Silver_Tier,0,0,2
ID#,28010,Silver_Tier,50,3,2
ID#,27993,Silver_Tier,2000,3,1
ID#,27989,Silver_Tier,1585,36,1
ID#,27981,Silver_Tier,3706,17,0
ID#,27905,Silver_Tier,344,11,2
ID#,27904,Silver_Tier,389,17,2
ID#,27876,Silver_Tier,0,0,2
ID#,27820,Silver_Tier,273,11,2
ID#,27759,Silver_Tier,1439,5,2
ID#,27712,Silver_Tier,375,22,2
ID#,27669,Silver_Tier,168,20,2
ID#,27669,Silver_Tier,459,7,2
ID#,27625,Silver_Tier,1737,26,1
ID#,27619,Silver_Tier,1231,528,4
ID#,27604,Silver_Tier,261,6,2
ID#,27592,Silver_Tier,111,3,2
ID#,27591,Silver_Tier,241,194,4
ID#,27590,Silver_Tier,100,1,2
ID#,27566,Silver_Tier,265,24,2
ID#,27532,Silver_Tier,356,13,2
ID#,27488,Silver_Tier,1139,21,2
ID#,27469,Silver_Tier,0,3,2
ID#,27438,Silver_Tier,421,66,2
ID#,27381,Silver_Tier,1000,18,2
ID#,27348,Silver_Tier,771,4,2
ID#,27320,Silver_Tier,0,0,2
ID#,27310,Silver_Tier,971,26,2
ID#,27243,Silver_Tier,565,12,2
ID#,27204,Silver_Tier,476,16,2
ID#,27155,Silver_Tier,3150,25,1
ID#,27135,Silver_Tier,446,11,2
ID#,27122,Silver_Tier,0,0,2
ID#,27102,Silver_Tier,3011,9,1
ID#,27071,Silver_Tier,212,10,2
ID#,27043,Silver_Tier,0,0,2
ID#,26972,Silver_Tier,0,0,2
ID#,26965,Silver_Tier,565,13,2
ID#,26939,Silver_Tier,1950,15,1
ID#,26933,Silver_Tier,125,6,2
ID#,26896,Silver_Tier,357,15,2
ID#,26862,Silver_Tier,1034,15,2
ID#,26858,Silver_Tier,2018,47,1
ID#,26797,Silver_Tier,0,0,2
ID#,26748,Silver_Tier,855,14,2
ID#,26745,Silver_Tier,1949,9,1
ID#,26740,Silver_Tier,88,7,2
ID#,26720,Silver_Tier,304,3,2
ID#,26693,Silver_Tier,1575,14,2
